,Name,Link,Location,Number,Email,Website,Description
662,skyeye-pacific,https://www.4yfn.com/exhibitor/skyeye-pacific/,Hall 4YFN Montjuic Hall M8 Stand 54,+685 7778900,sam@skyeye.ws,https://skyeyepacific.com/,"SkyEye Pacific is a Pacific based and Samoan, Solomon Islands, Tonga and Vanuatu registered Information Technology Company. It focuses on providing services that harness technology and customise/localise for user friendly Geo-Spatial Technologies solutions to Pacific Island Countries. Established in December 2013, SkyEye Pacific is owned and operated entirely by Pacific Islanders. It is governed by a Board of eight (8) directors and managed by a Country Manager for each of the Countries with a team of 25 staff over 4 countries. This is the second Innovator award SkyEye has won and our customers have been our best promoters."
663,slast-chuchy,https://www.4yfn.com/exhibitor/slast-chuchy/,Hall 4YFN Montjuic Hall M8,,,,
664,smarf-co-ltd,https://www.4yfn.com/exhibitor/smarf-co-ltd/,Hall 4YFN Montjuic Hall M8 Stand 4,+82 1048734566,eric@smarf.kr,http://www.smarf.kr/,"SMARF develops smart agriculture solution including valves and platform. SMARF is headquartered in Daejeon, Republic of Korea, and was founded by Mr. Chae in 2015."
665,smart-biosystem,https://www.4yfn.com/exhibitor/smart-biosystem/,Hall 4YFN Montjuic Hall M8 Stand J3,+34 671420744,adrian.navarro@smartbiosystem.com,http://smartbiosystem.com/,"SMART BIOSYSTEM develops, produces and markets technology applied to the Smart Cities and the agriculture."
666,smart-iot-labs,https://www.4yfn.com/exhibitor/smart-iot-labs/,Hall 4YFN Montjuic Hall M8 Stand T2,+34 955607471,,http://www.smartiotlabs.com/,"Smart IoT Labs is developing a new Virtual Assistant generation for your home, more intelligent, proactive and autonomous than the currently Smart Speakers available. Through the use of state-of-the-art Artificial Intelligence algorithms and data gathered by its Super-Sensors, the assistant “senses” the house, learns family habits, reasons and decides how to act without receiving explicit commands."
667,smart-town-preaccelerator-program-of-smart-cities,https://www.4yfn.com/exhibitor/smart-town-preaccelerator-program-of-smart-cities/,Hall 4YFN Montjuic Hall M8 Stand 72,+34 972609411,,http://smarttown.calonge.cat/,Smart Town Pre-Accelerator is an intesive 3 month training and mentorship program for first-time entrepreneurs. It provides all necessary knowledge and skills to make a startup ready for early product launch.
668,smart-venture-campus,https://www.4yfn.com/exhibitor/smart-venture-campus/,Hall 4YFN Montjuic Hall M8 Stand 16,+82 7076056130,hksong@omnitel.co.kr,http://omnisvc.org/,"Smart Venture Campus has been established in Seoul, Korea, as a hub for startup companies. It is a seed accelerator for young entrepreneurs providing workplace, financial support and mentoring to run own business successfully. Its three major sectors are Apps, Contents and SW convergence."
669,smartbridge-information-ltd,https://www.4yfn.com/exhibitor/smartbridge-information-ltd/,Hall 4YFN Montjuic Hall M8 Stand 7,,,http://www.smartbridge-info.com/,"Established in 2010. SmartBridge Information Inc. is focused on system integration and product solution. We provide System level products with Internet-related for our valued customers and Full IoT integration products including: IoT APP, IoT Gateway, and IoT sensors and devices. "
670,smarter-grid-international,https://www.4yfn.com/exhibitor/smarter-grid-international/,Hall 4YFN Montjuic Hall M8 Stand 54,,,,
671,smartreumbang-e,https://www.4yfn.com/exhibitor/smartreumbang-e/,Hall 4YFN Montjuic Hall M8 Stand 16,+82 1071911033,sbangsales1@naver.com,http://www.sbange.com/,"SmartreumBang-E is manufacturer of innovative Daily Supplies. We were established in this year, and are doing our best to provide high-quality by endless research and development. Our products, ‘sin藥’ & ‘sin藥 conditioner’ achieves dramatic development in design, performance, efficiency compared with existing low-price shoe dryer. My products can solve inconvenient of people who has foot disease like foot odor, athlete’s feet, they can’t wash their shoe every day."
672,smokebox,https://www.4yfn.com/exhibitor/smokebox/,Hall 4YFN Montjuic Hall M8,,,,
673,soccerdream,https://www.4yfn.com/exhibitor/soccerdream/,Hall 4YFN Montjuic Hall M8 Stand R4,,contact@soccerdream.com,http://www.soccerdream.com/,"SoccerDream is a startup fully focused in VR football training with a B2B business model to sell its VR training tool to clubs around the world. SoccerDream has proven that players using our VR Football Training platform improve their football game on the real field. This has been proven in our Lab in Barcelona, Spain, for the specific game aspects trained in the VR. We call it developing the Football IQ. The key is that VR allows to train football IQ and cognitive aspects aside from physical & technical aspects."
674,social-extender,https://www.4yfn.com/exhibitor/social-extender/,Hall 4YFN Montjuic Hall M8 Stand K1,+39 3473867990,carmine@socialextender.com,http://www.socialextender.com/,"Social Extender is a integrated solution for the digital management of both CORPORATE and CONSUMER events, that helps organisers and events managers  to manage, monitor, and optimise all the steps of an event, digitizing its management flows."
675,social-nest-foundation,https://www.4yfn.com/exhibitor/social-nest-foundation/,Hall 4YFN Montjuic Hall M8 Stand R2,,info@socialnest.org,http://www.socialnest.org/,"Social Nest Foundation is the pioneer impact accelerator in Spain. The Foundation supports people and organisations seeking- through technology- a positive social and environmental impact.  To carry out its mission Social Nest runs accelerations programs that support entrepreneurs from the idea stage to investment readiness as well as promotes impact investing through #Fi, an impact investing forum where the main leaders in the sector gather to learn and connect. It also runs the first Social Innovation Space in the Valencian region, an international community of impact entrepreneurs and innovators. Social Nest boosts Entrepreneurship, Technology and Investment for Impact."
676,socialpubli,https://www.4yfn.com/exhibitor/socialpubli/,Hall 4YFN Montjuic Hall M8 Stand T3,,,http://www.socialpubli.com/,Socialpubli.com is a social tool that connects advertisers with influencers.
677,socialreacher,https://www.4yfn.com/exhibitor/socialreacher/,Hall 4YFN Montjuic Hall M8 Stand T3,+34 672720711,,https://socialreacher.com/,"SocialReacher is a corporate communication tool focused on the concept of employee advocacy. Through it, a company has the opportunity to motivate its collaborators (employees, partners…) to contribute to spreading messages through their own social networks. Through a gambling program, employees earn points each time they share publications on their networks, which they can exchange for points. Thanks to SocialReacher, make your collaborators your brand ambassadors."
678,soft-dev-team-colombia-sas,https://www.4yfn.com/exhibitor/soft-dev-team-colombia-sas/,Hall 4YFN Montjuic Hall M8 Stand E3,,,,
679,sogetel-s-r-l,https://www.4yfn.com/exhibitor/sogetel-s-r-l/,Hall 4YFN Montjuic Hall M8 Stand K1,+39 0651530393,info@sogetel.it,http://www.sogetel.it/,"Sogetel S.r.l. was founded in 1981 as a company operating in the field of computer science, becoming in the 1990’s provider of advanced IT services and acquiring a consolidated experience in both applicative (Design & Maintenance) and system (System monitoring, Network Design & Management) fields."
680,soinn-inc,https://www.4yfn.com/exhibitor/soinn-inc/,Hall 4YFN Montjuic Hall M8 Stand K3,,,https://soinn.com/,"SOINN (Self-Organizing Incremental Neural Network) is our unique machine learning technology, inspired on brain functioning. SOINN differs from deep learning in that (1) it learns by a variety of knowledge functions; including cognition, inference, and knowledge transfer, it is not a programmed algorithm, (2) needs a minimum amount of labeled-data, (3) removes noise automatically, (4) learns comprehensibly from multiple data sources, (5) supports motion knowledge transfer among robots with different specifications.  In addition, SOINN runs on PC, smartphones and computer chips by reducing calculation workload, highly minimizing cost and increasing versatility."
681,solarworks,https://www.4yfn.com/exhibitor/solarworks/,Hall 4YFN Montjuic Hall M8 Stand 54,,,,
682,solid-virtual,https://www.4yfn.com/exhibitor/solid-virtual/,Hall 4YFN Montjuic Hall M8 Stand E4,,info@solidvirtual.com,http://www.solidvirtual.com/,"Solid Virtual recreates any industrial process or site into virtual reality where collaborative design, virtual catalogues or specific training programs for safety, risk prevention, maintenance and operations are developed and run. Employees in different locations can be trained simultaneously in real time and in the same virtually replicated work facility."
683,soluble-studio,https://www.4yfn.com/exhibitor/soluble-studio/,Hall 4YFN Montjuic Hall M8 Stand N2,,ismael@solublestudio.com,https://www.solublestudio.com/,"Soluble is a team of strategic professionals who empower a range of startups and consolidated company brands from Europe and America. We are a multidisciplinary young studio with agile methodologies which help our clients achieve their goals, creating coherent brand identities that are recognizable cross all touch points."
684,solve,https://www.4yfn.com/exhibitor/solve/,Hall 4YFN Montjuic Hall M8 Stand K2,+30 6956396268,galazoulas@gmail.com,http://www.sol-ve.com/,"Solve is a platform, to find a beach, book and pay an umbrella, protect your valuables and order food and beverage, while at the beach."
685,somnox,https://www.4yfn.com/exhibitor/somnox/,Hall 4YFN Montjuic Hall M8 Stand J2,+31 613999013,julian@somnox.nl,http://meetsomnox.com/,Somnox is the sleep company changing the world by changing the way you sleep. A good day starts with good nights and we're here to help you become your best. 
686,sounds-market,https://www.4yfn.com/exhibitor/sounds-market/,Hall 4YFN Montjuic Hall M8 Stand R3,,pagusti@soundsmarket.com,http://www.soundsmarket.com/,"Sounds Market is a mobile marketplace where musicians can buy, sell, rent and repair instruments and any kind of music gear, but also find recording studios and spaces where to play with their band nearby, teach and learn how to play any instrument."
687,sovs-co-ltd,https://www.4yfn.com/exhibitor/sovs-co-ltd/,Hall 4YFN Montjuic Hall M8 Stand M1,+82 1092279195,joeunnnn@gmail.com,https://sovs.imweb.me/,"SOVS Co., Ltd. is a company which suggests a convenient solution for asking photos. SOVS application is available on AppStore. Through normal mode and background mode, SOVS helps users to visualize their ideal composition on the camera screen. So far we ranked No.1 in 17 countries at all paid apps, AppStore and ranked No.1 in 43 countries at all photo & video apps, AppStore. Now we are communicating with users from 101 countries. Also we are providing 'SOVS2 – Pose Camera' which offers various poses for two or more people. SOVS2 is available on AppStore."
688,spaceboost,https://www.4yfn.com/exhibitor/spaceboost/,Hall 4YFN Montjuic Hall M8 Stand M2,+34 636822810,maria.donadeu@spaceboost.com,http://www.spaceboost.com/,Spaceboost is a an PPC Automation Software created to change the way companies advertise on Google and Bing’s paid search & shopping advertising programs.
689,spanish-pavilion-at-4yfn-2018-icex-and-red-es,https://www.4yfn.com/exhibitor/spanish-pavilion-at-4yfn-2018-icex-and-red-es/,Hall 4YFN Montjuic Hall M8 Stand T2,+34 917325379,teresa.martin@icex.es,http://www.icex.es/,"The Spanish Pavilion at 4YFN 2019 is supported by Red.es, ENISA Empresa Nacional de Innovación, INCIBE Instituto Nacional de Ciberseguridad and ICEX Spain Trade and Investment."
690,spark-horizon,https://www.4yfn.com/exhibitor/spark-horizon/,Hall 4YFN Montjuic Hall M8 Stand J2,+33 617874921,thibault@sparkhorizon.com,http://www.sparkhorizon.com/,"Spark Horizon develops tomorrow lifestyle charging network, in partnership with brands and businesses that sponsor the service. Spark Horizon leverages a content-sponsored business model to viably scale EV charging stations. Our stations are smart-grid enabled, cloud-managed, and equipped with sensors that analyze surrounding mobility and audience data. In turn, brands can better adjust their advertising campaigns to specific audiences. We install our stations at no cost to property owners, who in turn increase revenue by attracting a consistent, niche clientele to their property for EV charging and affiliated services."
691,spiral-inc,https://www.4yfn.com/exhibitor/spiral-inc/,Hall 4YFN Montjuic Hall M8 Stand K3,+81 8065890268,,https://spiral-robotics.com/en/,"Spiral is a game changer in providing autonomous drone solutions for indoor environments, most notably during non-GPS situations. Currently, most drones on the market utilize SLAM (Simultaneously Localization and Mapping) for position control, a complex technology unsuitable for an indoor environment. At Spiral, we use QR codes to simplify the drone mapping and flight plan system. Spiral’s solution to autonomous drone flight provides a user-friendly experience for drone operators around the world while cutting costs by up to 60% compared to traditional SLAM solutions. Through simplicity, Spiral opens the door to total indoor drone integration."
692,spitche,https://www.4yfn.com/exhibitor/spitche/,Hall 4YFN Montjuic Hall M8 Stand 112,619512256,kevin@spitche.com,https://www.spitche.com/,Spitche is a marketing platform rewarding customers when they promote your brand on social media.
693,squadata,https://www.4yfn.com/exhibitor/squadata/,Hall 4YFN Montjuic Hall M8 Stand O1,+33 478544545,ppelissier@squadata.net,https://www.squadata.net/,Activate your data. Optimise your campaigns. 
694,stageinhome,https://www.4yfn.com/exhibitor/stageinhome/,Hall 4YFN Montjuic Hall M8 Stand P2,+34 932157735,eoriol@naradarobotics.com,http://stageinhome.com/,"StageInHome allows customers to transform empty spaces into vibrant, eye-catching places: Dress your house with carefully designed furniture with our Augmented Reality app."
695,starchium,https://www.4yfn.com/exhibitor/starchium/,Hall 4YFN Montjuic Hall M8 Stand 16,+82 1020349352,arcwan@starcihum.com,http://interiorprice.kr/,"We have developed a solution that allows consumers and contractors to make fair transactions by automating the creation of quotes with the big data in the interior distribution and construction markets. Existing contractors were unable to resolve their suspicions because they made estimates using different standards and manuals. Also, consumers could not trust such quotes because they lacked expertise."
696,startup-delegation-from-asturias,https://www.4yfn.com/exhibitor/startup-delegation-from-asturias/,Hall 4YFN Montjuic Hall M8 Stand 60,+34 985980098,rparrondo@ceei.es,https://www.ceei.es / http://www.asturex.org/sites/web/asturexweb/servicios/index.jsp,Participating startups from Asturias:
697,startup-guide,https://www.4yfn.com/exhibitor/startup-guide/,Hall 4YFN Montjuic Hall M8 Stand N1,,logan@startupguide.com,https://startupguide.com/,"Startup Guide is a publishing and media company that produces guidebooks and online content to help entrepreneurs navigate and connect with different startup scenes across the world. As the world of work changes, its mission is to guide, empower and inspire people to start their own business anywhere."
698,startup-league,https://www.4yfn.com/exhibitor/startup-league/,Hall 4YFN Montjuic Hall M8 Stand 64,,support@startupleague.online,http://bit.ly/2TbbLEe,Looking to exhibit your startup at tech conferences? We got you covered.  
699,startupxplore,https://www.4yfn.com/exhibitor/startupxplore/,Hall 4YFN Montjuic Hall M8 Stand R2,+34 961020850,javier@startupxplore.com,https://startupxplore.com/,"Startupxplore is a premium equity crowdfunding platform that operates as a Digital VC. We launch highly curated investment opportunities in top startups to a +14K investors community distributed across Europe. We coinvest in each and every deal with lead investor with a proven track record, and we also invest our own money."
700,starwing-technology-co,https://www.4yfn.com/exhibitor/starwing-technology-co/,Hall 4YFN Montjuic Hall M8 Stand 7,,,http://www.starwing.com.tw/,"STARWING, the leading indoor positioning system provider from Taiwan, specializes in super-accurate 「Centimeter-Level」 positioning technology as well as A.I. computing and analysis capability. STARWING’s main product, SiPS (STARWING intelligent indoor positioning system), offers the total solution from hardware to user interface and management system. Most of our customers are high-tech manufacturers, Warehouse Logistics, medical centers, large-scale shopping malls. STARWING has formed several strong partnerships with China, Japan, and Singapore’s local IT providers. Within past 1 year, STARWING’s product has won many international technology awards. Now STARWING is seen as a key contributor of developing smart city and industry 4.0."
701,stip-srl,https://www.4yfn.com/exhibitor/stip-srl/,Hall 4YFN Montjuic Hall M8 Stand K1,,,,
702,storytel,https://www.4yfn.com/exhibitor/storytel/,Hall 4YFN Montjuic Hall M8 Stand D1,+34 638723517,mireia.guix@storytel.com,http://www.storytel.com/,"Storytel is the world’s first streaming service for unlimited listening on the mobile phone. The service has had more than 53 million consumed audiobooks and ebooks up to this date. Storytel works with all smartphones, and has an offline function which makes it possible to listen to audiobooks even when there’s no internet connection available. Storytel has had a compound annual growth rate of 62% and continues to grow year after year. The company operates in 15 markets: Sweden, Norway, Denmark, The Netherlands, Finland, Russia, Poland, Iceland, Turkey, Italy, Spain, India, United Arab Emirates, Mexico and Bulgaria."
703,strong-friend-inc,https://www.4yfn.com/exhibitor/strong-friend-inc/,Hall 4YFN Montjuic Hall M8 Stand 3,+821028565166,ifave@naver.com,http://www.ifave.co.kr/,"We provide healthy lives with fun to people all over the world. Balance training techniques, self-developed motion detection sensors, and specially designed mobile games all come together to make you healthy."
704,studioinyo-corp,https://www.4yfn.com/exhibitor/studioinyo-corp/,Hall 4YFN Montjuic Hall M8 Stand 16,+82 1077452809,studioinyo@gmail.com,https://www.instagram.com/egggoog/,Studio INYO Corp. is a professional planning
705,sud-de-france-developpement,https://www.4yfn.com/exhibitor/sud-de-france-developpement/,Hall 4YFN Montjuic Hall M8 Stand O3,,,,
706,sudpay-sarl,https://www.4yfn.com/exhibitor/sudpay-sarl/,Hall 4YFN Montjuic Hall M8 Stand 54,,,http://sud-pay.com/,SUDPAY is a digital platform tax collection connecting merchands to financial institutions.
707,suiff,https://www.4yfn.com/exhibitor/suiff/,Hall 4YFN Montjuic Hall M8 Stand O2,+34 678554090,gerencia@estelgrup.com,https://suiff.com/,"SUIFF is the start up behind SUIFF system: A smart strength training system that guides the user through every exercicie, offer plans designed for professionals and tracks the activity in real time to show the results. It is an anytime and anywhere system."
708,sunculture,https://www.4yfn.com/exhibitor/sunculture/,Hall 4YFN Montjuic Hall M8 Stand 54,,,,
709,superbin,https://www.4yfn.com/exhibitor/superbin/,Hall 4YFN Montjuic Hall M8 Stand 4,,,http://www.superbin.co.kr/,"By using artificial intelligence, we increase the recycling rate of the recycled resources and change the people's common perception of recyclable waste."
710,superiors,https://www.4yfn.com/exhibitor/superiors/,Hall 4YFN Montjuic Hall M8 Stand M3,+962 791619073,a.karss@superiors.jo,http://www.superiors.jo/,Superiors TechHub is a software development house was founded in 2016 to provide high quality mobile technology solutions that drive innovation.
711,surcle,https://www.4yfn.com/exhibitor/surcle/,Hall 4YFN Montjuic Hall M8 Stand G2,,join@surcle.io,http://www.surcle.io/,"Surcle.io is a crowd-engineering platform where engineers and innovators collaborate and compete in challenges from corporations, startups, and institutions with a focus on electronics and manufacturing."
712,swapbots,https://www.4yfn.com/exhibitor/swapbots/,Hall 4YFN Montjuic Hall M8 Stand L2,+44 1513290900,john@drawandcode.com,http://www.swapbots.toys/,"SwapBots are collectible, customisable toys that use augmented reality to create a spectacular, interactive video game world. Swap the pieces of the toys, scan them using a mobile device and then play the strategic single and multiplayer game. This connected play experience is receiving plaudits from both the toy and the tech industry. By leveraging AR SwapBots is making the physical toy relevant to a generation weaned on tablets and smartphones. After a successful crowdfunding campaign, SwapBots are heading to retail in 2020."
713,switch,https://www.4yfn.com/exhibitor/switch/,Hall 4YFN Montjuic Hall M8 Stand O2,+34 622773347,celeste@switchaction.com,http://www.switchaction.com/,Our Mission is to provide versatile products that boost travelers ́ joy
714,taiwan-external-trade-development-council,https://www.4yfn.com/exhibitor/taiwan-external-trade-development-council/,Hall 4YFN Montjuic Hall M8 Stand 7,,,http://www.taitra.org.tw/Index.aspx,"Founded in 1970, TAITRA is Taiwan's foremost nonprofit trade promoting organization. Sponsored by the government and industry organizations, TAITRA assists enterprises to expand their global reach. Headquartered in Taipei, TAITRA has a team of 1,300 specialists and operates 5 local offices in Taoyuan, Hsinchu, Taichung, Tainan and Kaohsiung as well as 63 branches worldwide. Together with Taipei World Trade Center (TWTC) and Taiwan Trade Center (TTC), TAITRA has formed a global network dedicated to promoting world trade."
715,takalam,https://www.4yfn.com/exhibitor/takalam/,Hall 4YFN Montjuic Hall M8 Stand N3,+962 797533753,a.alfaris@takalamtech.com,http://www.takalamtech.com/,"Takalam is a Jordanian startup that works and interests on finding solutions for hearing and speaking disorders using AI, IoT & software development. Takalam Stuttering cure is our first product which is a mobile application and a wearable device helps the stutters to reduce their stuttering for more than 90% using several of tested approaches and Takalam Algorithm."
716,takamol,https://www.4yfn.com/exhibitor/takamol/,Hall 4YFN Montjuic Hall M8 Stand M3,+962 797799196,ayat.qteshat@takamol.tech,http://www.takamol.tech/,"Takamol adopts the world’s most innovative solutions as one of its key values to standing out in a crowded marketplace with their proven strategies and proficiency and deliver them to different market segments such as Telecom, IT, Financial, Insurance, Real Estate, Automotive, Web, Media, Government, Retail and FTG. "
717,talentier,https://www.4yfn.com/exhibitor/talentier/,Hall 4YFN Montjuic Hall M8 Stand R4,+34 933156849,,https://talentier.com/,"Talentier is Spain’s #1 nethunting marketplace. We deliver top digital talent through a combination of technology and a large, specialized nethunter network."
718,talentoo,https://www.4yfn.com/exhibitor/talentoo/,Hall 4YFN Montjuic Hall M8 Stand T2,+34 663111030,jpuebla@talentoo.net,https://talentoo.net/en/home/,Are you hiring?
719,tap-tap-tales,https://www.4yfn.com/exhibitor/tap-tap-tales/,Hall 4YFN Montjuic Hall M8 Stand P3,639750418,xavi.prats@taptaptales.com,http://www.taptaptales.com/,"Tap Tap Tales is a startup which develops educational apps for children, based on globally recognized TV licenses."
720,tastenine-express-s-a,https://www.4yfn.com/exhibitor/tastenine-express-s-a/,Hall 4YFN Montjuic Hall M8 Stand D2,,,,
721,teacherspro,https://www.4yfn.com/exhibitor/teacherspro/,Hall 4YFN Montjuic Hall M8 Stand J3,647486074,,http://www.teacherspro.com/es/teacherspro-los-buenos-profesores-no-nacen-se-hacen/,"TeachersPro® is an education platform that allows teachers to follow a personalized itinerary to develop their skills based on interesting challenges of the most innovative methodologies, according to their own profile of professional competencies. In addition, teachers can share the evidence of their practice with other colleagues as well as obtain a professional certification by the Finland University."
722,teameq,https://www.4yfn.com/exhibitor/teameq/,Hall 4YFN Montjuic Hall M8 Stand M2,+34 607824225,francesca.gabetti@teameq.net,http://www.teameq.net/,"TeamEQ is the Team Intelligence digital solution, powered by AI & Machine Learning, that drives high-performance, alignment and cultural transformation in teams & organizations."
723,tech-internships,https://www.4yfn.com/exhibitor/tech-internships/,Hall 4YFN Montjuic Hall M8 Stand B2,,,,
724,techno-labo-co-ltd,https://www.4yfn.com/exhibitor/techno-labo-co-ltd/,Hall 4YFN Montjuic Hall M8 Stand L3,+81 454440220,bay@techno-labo.com,http://www.techno-labo.com/eng/#,"Techno-Labo Co., Ltd. is a design and manufacturing company specialized in plastic cases for IoT and medical devices. We have transformed developer’s passions into real shapes for fourteen years."
725,telecom-infra-project-startup-acceleration-program,https://www.4yfn.com/exhibitor/telecom-infra-project-startup-acceleration-program/,Hall 4YFN Montjuic Hall M8 Stand M4,,teac@telecominfraproject.com,https://telecominfraproject.com/,"The Telecom Infra Project (TIP) is accelerating and transforming the way telecom infrastructure is built and deployed.  TIP’s startup accelerator – TIP Ecosystem Acceleration Center (TEAC) – is a global ecosystem attracting the brightest entrepreneurial minds and innovative investors to work together to produce breakthrough technologies in telecom infrastructure. By bringing together the key actors – operators, startups, and investors – TEACs help foster collaboration, accelerate trials, and bring deployable infrastructure solutions to the telecom industry.  In partnership with TIP, several of the world’s largest Telecom Service Providers are hosting TEACs in the UK, France, South Korea, and Germany."
726,telefonica-innovacion-alpha-s-l,https://www.4yfn.com/exhibitor/telefonica-innovacion-alpha-s-l/,,,,,
727,telegrafik,https://www.4yfn.com/exhibitor/telegrafik/,Hall 4YFN Montjuic Hall M8 Stand O3,+33 582955052,contact@telegrafik.eu,https://www.telegrafik.eu/,"Telegrafik offers Smart Care technologies for BtoB and BtoBtoC markets. Telegrafik developed a smart care software platform which transforms home and residential homes sensors’ data into added value services, such as alerting and monitoring services."
728,terap-me,https://www.4yfn.com/exhibitor/terap-me/,Hall 4YFN Montjuic Hall M8 Stand M2,,,,
729,testcard-ltd,https://www.4yfn.com/exhibitor/testcard-ltd/,Hall 4YFN Montjuic Hall M8 Stand L2,+44 2073055858,luke@testcard.com,http://www.testcard.com/,"TestCard is a urine test kit embedded into a flat pack postcard and delivered by mail. The company has developed an accompanying mobile application that turns a phone's camera into a clinical grade scanner, providing the user with an immediate, precise result in the privacy, comfort, and convenience of home for a number of diseases and conditions. Currently, TestCard is able to provide binary results for UTI and a pre-diabetes screen, whilst its pregnancy test provides a specific due date for positive tests and an optimal time to try to conceive for negative test results."
730,tethir-ltd,https://www.4yfn.com/exhibitor/tethir-ltd/,Hall 4YFN Montjuic Hall M8 Stand M4,+44 7956636803,alex@tethir.co.uk,http://www.tethir.co.uk/,"Tethir focuses on becoming a world-leading provider of short-range, high bandwidth wireless products that enable service providers to install fibre-like speed interconnections even when fibre is not a practical option."
731,texel,https://www.4yfn.com/exhibitor/texel/,Hall 4YFN Montjuic Hall M8 Stand F4,+1 2014030818,ariel@texelvr.com,http://www.texelvr.com/,"TEXEL enables provisioning of immersive media (i.e 360 VR video, “Virtual Seat”, volumetric video) for VOD or live events (sports, entertainment) via its white label broadcast platform. TEXEL’s “virtual presence” experience is delivered at the highest possible resolution leveraging a unique ability to reduce bandwidth requirements. TEXEL’s uniqueness is based on our service platform, which is, content aware, network aware and user aware. Our technology supports advanced social engagement and monetization tools and we are simple to deploy. Our technology is configured for maximizing 5G and Edge Computing."
732,the-tank-by-umniah,https://www.4yfn.com/exhibitor/the-tank-by-umniah/,Hall 4YFN Montjuic Hall M8 Stand N3,+962 785003153,a.mismar@umniah.com,https://www.umniah.com/en/the-tank,"As digitization evolves rapidly, this is where Umniah’s business incubator comes in. The Tank aims to support Jordanian entrepreneurs and boost innovation within the startup community."
733,the-things-network,https://www.4yfn.com/exhibitor/the-things-network/,Hall 4YFN Montjuic Hall M8 Stand 52,,,http://www.thethingsnetwork.org/,"The Things Network's vision is a global, collaborative IoT data network, built and used by its community. The engine of The Things Network is our technology – a robust yet flexible and enterprise-ready LoRaWAN network server stack. Our stack caters to the needs of demanding LoRaWAN deployments, from covering the essentials to advanced security configurations and device life cycle management. Backed by SLAs to meet your availability requirements, facilitated by our team of support engineers."
734,thinkcloud-technology-co-ltd,https://www.4yfn.com/exhibitor/thinkcloud-technology-co-ltd/,Hall 4YFN Montjuic Hall M8 Stand 7,+886 422930785,eric.wu@thinkcloud.com.tw,http://selfiesign.co/web/en/,"ThinkCloud Technology Co., Ltd. was founded in 2012. In search of the last piece of the jigsaw to enter Total Paperless Era and responding to the increasing reliance on mobile devices, ThinkCloud proposes an innovative solution named SelfieSign. SelfieSign meets requirements for most undeniable electronic signatures for medical consents. This revolutionary e-Signature solution can answer Fintech's need for online/mobile transaction safety by reinforcing user authentication with signature video record thus challenging the status quo in defence against financial fraud. Therefore, ThinkCloud will also be applying SelfieSign for Fintech."
735,third-i,https://www.4yfn.com/exhibitor/third-i/,Hall 4YFN Montjuic Hall M8 Stand F4,+972 528703990,itzik@smarthird-i.com,http://www.smarthird-i.com/,Today we use the mobile camera in an arm stretched out position unlike the natural hand position. This usage suffers from:
736,threedium,https://www.4yfn.com/exhibitor/threedium/,Hall 4YFN Montjuic Hall M8 Stand F2,+44 7490391332,x.fernandez@threedium.co.uk,http://www.threedium.co.uk/,"We create memorable brand experiences, drive product considerations and deliver conversions through interactive 3D technology. We specialise in immersive digital formats that bridge the gap between expectations and reality, boost user engagement and amplify purchase intentions."
737,tim-wcap,https://www.4yfn.com/exhibitor/tim-wcap/,Hall 4YFN Montjuic Hall M8 Stand K1,,,https://www.wcap.tim.it/,TIM WCAP is the open innovation hub of TIM.
738,tinkerlink,https://www.4yfn.com/exhibitor/tinkerlink/,Hall 4YFN Montjuic Hall M8 Stand D2,,ddaniels@cronosgroup.net,http://www.tinkerlink.com/,TinkerLink is a social marketplace helping communities to get jobs and get paid. Our referral-based  app is aimed to help the unbanked underserved community to be included in the mobile money revolution
739,tmrw-life,https://www.4yfn.com/exhibitor/tmrw-life/,Hall 4YFN Montjuic Hall M8 Stand 72,,,http://www.tmrw.life/,"The TMRW® Life applications are a game-changing system, that takes guests on a digital experience while allowing hotels/hostels/apartments to operate in a more efficient, automated, less-administrative, green and cost-reduced way. Guests have the freedom to take full control over their stay starting with the smooth off-premises check in procedure that can be executed prior to arrival. Receiving their room key to their smartphone, order services and pay for them with a single tap on the app. Finally leaving the hotel without the hassle and time-consuming check out procedure, receiving an automatically sent e-invoice."
740,tootle,https://www.4yfn.com/exhibitor/tootle/,Hall 4YFN Montjuic Hall M8 Stand 54,,,,
741,toys-myth-inc,https://www.4yfn.com/exhibitor/toys-myth-inc/,Hall 4YFN Montjuic Hall M8 Stand 3,+82 1083382104,elessar@toysmyth.com,http://www.toysmyth.com/,We are strong in off-line big-data and it's analysis with machine-learning and deep-learning.
742,tracks-co2,https://www.4yfn.com/exhibitor/tracks-co2/,Hall 4YFN Montjuic Hall M8 Stand P2,+34 932157735,lbalaguer@visual-engin.com,http://tracksco2.com/,"The current society is intrinsically linked to the emission of CO2. The solution we found out is a decentralized platform for the Voluntary Carbon Market, that simplifies and encourage corporations to offset their carbon footprint, while rewarding the eco-friendly behaviors of our community."
743,tradler,https://www.4yfn.com/exhibitor/tradler/,Hall 4YFN Montjuic Hall M8 Stand H3,+34 611458366,jasper@tradler.co,http://www.tradler.co/,Tradler is a SaaS solution which is designed to improve employee engagement. It is a software where employees can instantly get rewarded and recognized for the work and/or actions they contribute. Whilst providing managers the data which allows them to give the right attention to the right person on the right moment.
